	entrez	genesymbol	pathway	pathway desc	NCBI protein	uniprot
33272	12675	Chuk	path:mmu04920	Adipocytokine signaling pathway	NP_001155882	Q3TPN9
33273	12675	Chuk	path:mmu04920	Adipocytokine signaling pathway	NP_001155882	Q8CBT3
33274	12894	Cpt1a	path:mmu04920	Adipocytokine signaling pathway	NP_038523	Q3UGT1
33275	12894	Cpt1a	path:mmu04920	Adipocytokine signaling pathway	NP_038523	Q7TQD5
33276	16367	Irs1	path:mmu04920	Adipocytokine signaling pathway	NP_034700	Q543V3
33277	16452	Jak2	path:mmu04920	Adipocytokine signaling pathway	NP_001041642	Q62120
33278	16846	Lep	path:mmu04920	Adipocytokine signaling pathway	NP_032519	Q544U0
33279	16847	Lepr	path:mmu04920	Adipocytokine signaling pathway	NP_001116371	Q3US58
33280	16847	Lepr	path:mmu04920	Adipocytokine signaling pathway	NP_001116371	Q640Q2
33281	18761	Prkcq	path:mmu04920	Adipocytokine signaling pathway	NP_032885	Q02111
33282	19013	Ppara	path:mmu04920	Adipocytokine signaling pathway	NP_001106889	Q542P9
33283	19079	Prkab1	path:mmu04920	Adipocytokine signaling pathway	NP_114075	Q9R078
33284	19082	Prkag1	path:mmu04920	Adipocytokine signaling pathway	NP_058061	Q3TWR3
33285	19697	Rela	path:mmu04920	Adipocytokine signaling pathway	NP_033071	Q548Y4
33286	20181	Rxra	path:mmu04920	Adipocytokine signaling pathway	NP_001277410	Q6LC96
33287	20183	Rxrg	path:mmu04920	Adipocytokine signaling pathway	NP_001153203	P28705
33288	20848	Stat3	path:mmu04920	Adipocytokine signaling pathway	NP_035616	Q6GU23
33289	21937	Tnfrsf1a	path:mmu04920	Adipocytokine signaling pathway	NP_035739	Q3U479
33290	21938	Tnfrsf1b	path:mmu04920	Adipocytokine signaling pathway	NP_035740	Q545P4
33291	22030	Traf2	path:mmu04920	Adipocytokine signaling pathway	NP_001277342	Q8C6X9
33292	23797	Akt3	path:mmu04920	Adipocytokine signaling pathway	NP_035915	Q9WUA6
33293	26419	Mapk8	path:mmu04920	Adipocytokine signaling pathway	NP_057909	Q91Y86
33294	26420	Mapk9	path:mmu04920	Adipocytokine signaling pathway	NP_001157143	Q9WTU6
33295	433256	Acsl5	path:mmu04920	Adipocytokine signaling pathway	NP_082252	Q8JZR0
33296	50790	Acsl4	path:mmu04920	Adipocytokine signaling pathway	NP_001028772	Q9QUJ7
33297	68465	Adipor2	path:mmu04920	Adipocytokine signaling pathway	NP_932102	Q8BQS5
33298	71609	Tradd	path:mmu04920	Adipocytokine signaling pathway	NP_001028333	Q3U0V2
33299	72674	Adipor1	path:mmu04920	Adipocytokine signaling pathway	NP_001292998	Q53YY4
33300	72674	Adipor1	path:mmu04920	Adipocytokine signaling pathway	NP_001292998	Q91VH1
33301	104111	Adcy3	path:mmu04921	Oxytocin signaling pathway	NP_001153008	Q80TY9
33302	105787	Prkaa1	path:mmu04921	Oxytocin signaling pathway	NP_001013385	Q5EG47
33303	105787	Prkaa1	path:mmu04921	Oxytocin signaling pathway	NP_001013385	Q8BUX6
33304	11461	Actb	path:mmu04921	Oxytocin signaling pathway	NP_031419	P60710
33305	11465	Actg1	path:mmu04921	Oxytocin signaling pathway	NP_033739	Q4KL81
33306	11512	Adcy6	path:mmu04921	Oxytocin signaling pathway	NP_031431	Q01341
33307	11513	Adcy7	path:mmu04921	Oxytocin signaling pathway	NP_001032812	Q3U1P1
33308	11513	Adcy7	path:mmu04921	Oxytocin signaling pathway	NP_001032812	Q3UU15
33309	11848	Rhoa	path:mmu04921	Oxytocin signaling pathway	NP_058082	Q9QUI0
33310	12288	Cacna1c	path:mmu04921	Oxytocin signaling pathway	NP_001153005	Q0PCR6
33311	12292	Cacna1s	path:mmu04921	Oxytocin signaling pathway	NP_055008	Q3UPG8
33312	12293	Cacna2d1	path:mmu04921	Oxytocin signaling pathway	NP_001104313	Q14BH8
33313	12298	Cacnb4	path:mmu04921	Oxytocin signaling pathway	NP_001032176	Q8R0S4
33314	12299	Cacng1	path:mmu04921	Oxytocin signaling pathway	NP_031608	Q4KL26
33315	12300	Cacng2	path:mmu04921	Oxytocin signaling pathway	NP_031609	Q3ZB20
33316	12322	Camk2a	path:mmu04921	Oxytocin signaling pathway	NP_001273738	P11798
33317	12323	Camk2b	path:mmu04921	Oxytocin signaling pathway	NP_001167524	Q8BL41
33318	12325	Camk2g	path:mmu04921	Oxytocin signaling pathway	NP_001034227	Q8BW40
33319	12325	Camk2g	path:mmu04921	Oxytocin signaling pathway	NP_001034227	Q923T9
33320	12443	Ccnd1	path:mmu04921	Oxytocin signaling pathway	NP_031657	Q790L7
33321	12494	Cd38	path:mmu04921	Oxytocin signaling pathway	NP_031672	Q4FJL8
33322	12575	Cdkn1a	path:mmu04921	Oxytocin signaling pathway	NP_001104569	Q564P6
33323	13631	Eef2k	path:mmu04921	Oxytocin signaling pathway	NP_001254639	Q8BNP6
33324	140723	Cacng5	path:mmu04921	Oxytocin signaling pathway	NP_001186230	Q8VHW4
33325	14682	Gnaq	path:mmu04921	Oxytocin signaling pathway	NP_032165	Q3UHH5
33326	16438	Itpr1	path:mmu04921	Oxytocin signaling pathway	NP_034715	Q3UVA1
33327	16438	Itpr1	path:mmu04921	Oxytocin signaling pathway	NP_034715	Q8BQN0
33328	16438	Itpr1	path:mmu04921	Oxytocin signaling pathway	NP_034715	Q8C7X9
33329	16438	Itpr1	path:mmu04921	Oxytocin signaling pathway	NP_034715	Q8C8N0
33330	16439	Itpr2	path:mmu04921	Oxytocin signaling pathway	NP_034716	Q9Z329
33331	16476	Jun	path:mmu04921	Oxytocin signaling pathway	NP_034721	Q52L79
33332	16518	Kcnj2	path:mmu04921	Oxytocin signaling pathway	NP_032451	Q543W5
33333	16519	Kcnj3	path:mmu04921	Oxytocin signaling pathway	NP_001291739	Q3ZAT1
33334	16520	Kcnj4	path:mmu04921	Oxytocin signaling pathway	NP_032453	Q9QYK8
33335	16524	Kcnj9	path:mmu04921	Oxytocin signaling pathway	NP_032455	Q544N3
33336	16653	Kras	path:mmu04921	Oxytocin signaling pathway	NP_067259	Q5J7N1
33337	17904	Myl6	path:mmu04921	Oxytocin signaling pathway	NP_034990	Q642K0
33338	18127	Nos3	path:mmu04921	Oxytocin signaling pathway	NP_032739	Q8C5P3
33339	18160	Npr1	path:mmu04921	Oxytocin signaling pathway	NP_032753	Q2TAY4
33340	18160	Npr1	path:mmu04921	Oxytocin signaling pathway	NP_032753	Q3UY30
33341	18176	Nras	path:mmu04921	Oxytocin signaling pathway	NP_035067	Q4FJP3
33342	18176	Nras	path:mmu04921	Oxytocin signaling pathway	NP_035067	Q9D091
33343	18429	Oxt	path:mmu04921	Oxytocin signaling pathway	NP_035155	Q545V4
33344	18707	Pik3cd	path:mmu04921	Oxytocin signaling pathway	NP_001025008	Q3UDT3
33345	18707	Pik3cd	path:mmu04921	Oxytocin signaling pathway	NP_001025008	Q8BS14
33346	18708	Pik3r1	path:mmu04921	Oxytocin signaling pathway	NP_001020126	Q80UI5
33347	18708	Pik3r1	path:mmu04921	Oxytocin signaling pathway	NP_001020126	Q8C7P2
33348	18710	Pik3r3	path:mmu04921	Oxytocin signaling pathway	NP_853616	Q64143
33349	18750	Prkca	path:mmu04921	Oxytocin signaling pathway	NP_035231	Q4VA93
33350	18752	Prkcg	path:mmu04921	Oxytocin signaling pathway	NP_001278363	Q3UN66
33351	18795	Plcb1	path:mmu04921	Oxytocin signaling pathway	NP_001139302	Q9Z1B3
33352	18796	Plcb2	path:mmu04921	Oxytocin signaling pathway	NP_001277719	E9PYI3
33353	18796	Plcb2	path:mmu04921	Oxytocin signaling pathway	NP_001277719	Q3V3V2
33354	19047	Ppp1cc	path:mmu04921	Oxytocin signaling pathway	NP_038664	Q6ZWM8
33355	19059	Ppp3r2	path:mmu04921	Oxytocin signaling pathway	NP_001004025	Q63811
33356	19079	Prkab1	path:mmu04921	Oxytocin signaling pathway	NP_114075	Q9R078
33357	19082	Prkag1	path:mmu04921	Oxytocin signaling pathway	NP_058061	Q3TWR3
33358	19877	Rock1	path:mmu04921	Oxytocin signaling pathway	NP_033097	Q3UE22
33359	19878	Rock2	path:mmu04921	Oxytocin signaling pathway	NP_033098	P70336
33360	19878	Rock2	path:mmu04921	Oxytocin signaling pathway	NP_033098	Q3TR46
33361	20191	Ryr2	path:mmu04921	Oxytocin signaling pathway	NP_076357	Q60835
33362	20191	Ryr2	path:mmu04921	Oxytocin signaling pathway	NP_076357	Q80ZZ5
33363	20779	Src	path:mmu04921	Oxytocin signaling pathway	NP_001020566	Q80XU2
33364	211429	Pla2g4b	path:mmu04921	Oxytocin signaling pathway	NP_663353	P0C871
33365	211429	Pla2g4b	path:mmu04921	Oxytocin signaling pathway	NP_663353	Q06G06
33366	213435	Mylk3	path:mmu04921	Oxytocin signaling pathway	NP_001284541	Q3UIZ8
33367	227541	Camk1d	path:mmu04921	Oxytocin signaling pathway	NP_001277303	Q3TDM2
33368	227541	Camk1d	path:mmu04921	Oxytocin signaling pathway	NP_001277303	Q3UH04
33369	227541	Camk1d	path:mmu04921	Oxytocin signaling pathway	NP_001277303	Q8BW96
33370	234889	Gucy1a2	path:mmu04921	Oxytocin signaling pathway	NP_001028494	Q3TNN8
33371	234889	Gucy1a2	path:mmu04921	Oxytocin signaling pathway	NP_001028494	Q3UH83
33372	26395	Map2k1	path:mmu04921	Oxytocin signaling pathway	NP_032953	Q3TMJ8
33373	26396	Map2k2	path:mmu04921	Oxytocin signaling pathway	NP_075627	Q63932
33374	26396	Map2k2	path:mmu04921	Oxytocin signaling pathway	NP_075627	Q8CB46
33375	28240	Trpm2	path:mmu04921	Oxytocin signaling pathway	NP_612174	Q5KTC0
33376	30955	Pik3cg	path:mmu04921	Oxytocin signaling pathway	NP_001139672	Q8C5Q7
33377	30955	Pik3cg	path:mmu04921	Oxytocin signaling pathway	NP_001139672	Q9JHG7
33378	319734	Cacna2d4	path:mmu04921	Oxytocin signaling pathway	NP_001028554	Q5RJF7
33379	320207	Pik3r5	path:mmu04921	Oxytocin signaling pathway	NP_796294	Q5SW28
33380	52163	Camk1	path:mmu04921	Oxytocin signaling pathway	NP_598687	Q91YS8
33381	54377	Cacng4	path:mmu04921	Oxytocin signaling pathway	NP_062304	Q9JJV4
33382	54378	Cacng6	path:mmu04921	Oxytocin signaling pathway	NP_573446	Q8VHW3
33383	81904	Cacng7	path:mmu04921	Oxytocin signaling pathway	NP_573452	P62956
33384	100705	Acacb	path:mmu04922	Glucagon signaling pathway	NP_598665	Q3UHC8
33385	100705	Acacb	path:mmu04922	Glucagon signaling pathway	NP_598665	Q9ESZ3
33386	103988	Gck	path:mmu04922	Glucagon signaling pathway	NP_001274315	Q5SVI6
33387	105787	Prkaa1	path:mmu04922	Glucagon signaling pathway	NP_001013385	Q5EG47
33388	105787	Prkaa1	path:mmu04922	Glucagon signaling pathway	NP_001013385	Q8BUX6
33389	110094	Phka2	path:mmu04922	Glucagon signaling pathway	NP_001171349	A2AHQ7
33390	11652	Akt2	path:mmu04922	Glucagon signaling pathway	NP_001103678	Q60823
33391	11909	Atf2	path:mmu04922	Glucagon signaling pathway	NP_001020264	Q543G2
33392	11909	Atf2	path:mmu04922	Glucagon signaling pathway	NP_001020264	Q640L6
33393	11909	Atf2	path:mmu04922	Glucagon signaling pathway	NP_001020264	Q68FE3
33394	11911	Atf4	path:mmu04922	Glucagon signaling pathway	NP_001274109	Q8CF69
33395	12322	Camk2a	path:mmu04922	Glucagon signaling pathway	NP_001273738	P11798
33396	12323	Camk2b	path:mmu04922	Glucagon signaling pathway	NP_001167524	Q8BL41
33397	12325	Camk2g	path:mmu04922	Glucagon signaling pathway	NP_001034227	Q8BW40
33398	12325	Camk2g	path:mmu04922	Glucagon signaling pathway	NP_001034227	Q923T9
33399	12894	Cpt1a	path:mmu04922	Glucagon signaling pathway	NP_038523	Q3UGT1
33400	12894	Cpt1a	path:mmu04922	Glucagon signaling pathway	NP_038523	Q7TQD5
33401	12912	Creb1	path:mmu04922	Glucagon signaling pathway	NP_001032815	Q62347
33402	12914	Crebbp	path:mmu04922	Glucagon signaling pathway	NP_001020603	Q6GQV9
33403	14527	Gcgr	path:mmu04922	Glucagon signaling pathway	NP_032127	Q61606
33404	14682	Gnaq	path:mmu04922	Glucagon signaling pathway	NP_032165	Q3UHH5
33405	15469	Prmt1	path:mmu04922	Glucagon signaling pathway	NP_001239405	Q9JIF0
33406	16438	Itpr1	path:mmu04922	Glucagon signaling pathway	NP_034715	Q3UVA1
33407	16438	Itpr1	path:mmu04922	Glucagon signaling pathway	NP_034715	Q8BQN0
33408	16438	Itpr1	path:mmu04922	Glucagon signaling pathway	NP_034715	Q8C7X9
33409	16438	Itpr1	path:mmu04922	Glucagon signaling pathway	NP_034715	Q8C8N0
33410	16439	Itpr2	path:mmu04922	Glucagon signaling pathway	NP_034716	Q9Z329
33411	16828	Ldha	path:mmu04922	Glucagon signaling pathway	NP_001129541	Q564E2
33412	16833	Ldhc	path:mmu04922	Glucagon signaling pathway	NP_038608	Q548Z6
33413	18576	Pde3b	path:mmu04922	Glucagon signaling pathway	NP_035185	Q3UQ25
33414	18576	Pde3b	path:mmu04922	Glucagon signaling pathway	NP_035185	Q61409
33415	18597	Pdha1	path:mmu04922	Glucagon signaling pathway	NP_032836	Q3UFJ3
33416	18639	Pfkfb1	path:mmu04922	Glucagon signaling pathway	NP_032850	P70266
33417	18641	Pfkl	path:mmu04922	Glucagon signaling pathway	NP_032852	Q8CD98
33418	18648	Pgam1	path:mmu04922	Glucagon signaling pathway	NP_075907	Q9DBJ1
33419	18679	Phka1	path:mmu04922	Glucagon signaling pathway	NP_032858	P18826
33420	18795	Plcb1	path:mmu04922	Glucagon signaling pathway	NP_001139302	Q9Z1B3
33421	18796	Plcb2	path:mmu04922	Glucagon signaling pathway	NP_001277719	E9PYI3
33422	18796	Plcb2	path:mmu04922	Glucagon signaling pathway	NP_001277719	Q3V3V2
33423	19013	Ppara	path:mmu04922	Glucagon signaling pathway	NP_001106889	Q542P9
33424	19017	Ppargc1a	path:mmu04922	Glucagon signaling pathway	NP_032930	O70343
33425	19059	Ppp3r2	path:mmu04922	Glucagon signaling pathway	NP_001004025	Q63811
33426	19079	Prkab1	path:mmu04922	Glucagon signaling pathway	NP_114075	Q9R078
33427	19082	Prkag1	path:mmu04922	Glucagon signaling pathway	NP_058061	Q3TWR3
33428	235344	Sik2	path:mmu04922	Glucagon signaling pathway	NP_848825	Q8CFH6
33429	23797	Akt3	path:mmu04922	Glucagon signaling pathway	NP_035915	Q9WUA6
33430	245509	4932429P05Rik	path:mmu04922	Glucagon signaling pathway	NP_001078980	A2ADI4
33431	328572	Ep300	path:mmu04922	Glucagon signaling pathway	NP_808489	Q8BJ14
33432	56012	Pgam2	path:mmu04922	Glucagon signaling pathway	NP_061358	Q5NCI4
33433	56420	Ppp4c	path:mmu04922	Glucagon signaling pathway	NP_062648	Q3UNF2
33434	68734	Ppp4r3a	path:mmu04922	Glucagon signaling pathway	NP_001153686	Q6P2K6
33435	104111	Adcy3	path:mmu04923	Regulation of lipolysis in adipocytes	NP_001153008	Q80TY9
33436	11512	Adcy6	path:mmu04923	Regulation of lipolysis in adipocytes	NP_031431	Q01341
33437	11513	Adcy7	path:mmu04923	Regulation of lipolysis in adipocytes	NP_001032812	Q3U1P1
33438	11513	Adcy7	path:mmu04923	Regulation of lipolysis in adipocytes	NP_001032812	Q3UU15
33439	11556	Adrb3	path:mmu04923	Regulation of lipolysis in adipocytes	NP_038490	Q3UP63
33440	11652	Akt2	path:mmu04923	Regulation of lipolysis in adipocytes	NP_001103678	Q60823
33441	11770	Fabp4	path:mmu04923	Regulation of lipolysis in adipocytes	NP_077717	Q542H7
33442	11832	Aqp7	path:mmu04923	Regulation of lipolysis in adipocytes	NP_031499	Q5DX24
33443	12640	Cga	path:mmu04923	Regulation of lipolysis in adipocytes	NP_034019	P01216
33444	14677	Gnai1	path:mmu04923	Regulation of lipolysis in adipocytes	NP_034435	B2RSH2
33445	16333	Ins1	path:mmu04923	Regulation of lipolysis in adipocytes	NP_032412	Q545I7
33446	16334	Ins2	path:mmu04923	Regulation of lipolysis in adipocytes	NP_001172012	Q5EEX1
33447	16337	Insr	path:mmu04923	Regulation of lipolysis in adipocytes	NP_034698	Q3TPM5
33448	16367	Irs1	path:mmu04923	Regulation of lipolysis in adipocytes	NP_034700	Q543V3
33449	18160	Npr1	path:mmu04923	Regulation of lipolysis in adipocytes	NP_032753	Q2TAY4
33450	18160	Npr1	path:mmu04923	Regulation of lipolysis in adipocytes	NP_032753	Q3UY30
33451	18166	Npy1r	path:mmu04923	Regulation of lipolysis in adipocytes	NP_035064	Q3V1K5
33452	18576	Pde3b	path:mmu04923	Regulation of lipolysis in adipocytes	NP_035185	Q3UQ25
33453	18576	Pde3b	path:mmu04923	Regulation of lipolysis in adipocytes	NP_035185	Q61409
33454	18707	Pik3cd	path:mmu04923	Regulation of lipolysis in adipocytes	NP_001025008	Q3UDT3
33455	18707	Pik3cd	path:mmu04923	Regulation of lipolysis in adipocytes	NP_001025008	Q8BS14
33456	18708	Pik3r1	path:mmu04923	Regulation of lipolysis in adipocytes	NP_001020126	Q80UI5
33457	18708	Pik3r1	path:mmu04923	Regulation of lipolysis in adipocytes	NP_001020126	Q8C7P2
33458	18710	Pik3r3	path:mmu04923	Regulation of lipolysis in adipocytes	NP_853616	Q64143
33459	19091	Prkg1	path:mmu04923	Regulation of lipolysis in adipocytes	NP_001013855	Q8BND1
33460	19092	Prkg2	path:mmu04923	Regulation of lipolysis in adipocytes	NP_032952	Q8CAH8
33461	19224	Ptgs1	path:mmu04923	Regulation of lipolysis in adipocytes	NP_032995	Q543T1
33462	23797	Akt3	path:mmu04923	Regulation of lipolysis in adipocytes	NP_035915	Q9WUA6
33463	23945	Mgll	path:mmu04923	Regulation of lipolysis in adipocytes	NP_001159721	Q3UFN1
33464	30955	Pik3cg	path:mmu04923	Regulation of lipolysis in adipocytes	NP_001139672	Q8C5Q7
33465	30955	Pik3cg	path:mmu04923	Regulation of lipolysis in adipocytes	NP_001139672	Q9JHG7
33466	320207	Pik3r5	path:mmu04923	Regulation of lipolysis in adipocytes	NP_796294	Q5SW28
33467	109305	Orai1	path:mmu04924	Renin secretion	NP_780632	Q8BWG9
33468	11512	Adcy6	path:mmu04924	Renin secretion	NP_031431	Q01341
33469	11516	Adcyap1	path:mmu04924	Renin secretion	NP_033755	Q3UYH8
33470	11556	Adrb3	path:mmu04924	Renin secretion	NP_038490	Q3UP63
33471	11608	Agtr1b	path:mmu04924	Renin secretion	NP_780295	Q32MF7
33472	11608	Agtr1b	path:mmu04924	Renin secretion	NP_780295	Q8BU69
33473	12288	Cacna1c	path:mmu04924	Renin secretion	NP_001153005	Q0PCR6
33474	12292	Cacna1s	path:mmu04924	Renin secretion	NP_055008	Q3UPG8
33475	12912	Creb1	path:mmu04924	Renin secretion	NP_001032815	Q62347
33476	17161	Maoa	path:mmu00350	Tyrosine metabolism	NP_776101	Q3UJ53
33477	17161	Maoa	path:mmu00350	Tyrosine metabolism	NP_776101	Q64133
33478	14682	Gnaq	path:mmu04924	Renin secretion	NP_032165	Q3UHH5
33479	16438	Itpr1	path:mmu04924	Renin secretion	NP_034715	Q3UVA1
33480	16438	Itpr1	path:mmu04924	Renin secretion	NP_034715	Q8BQN0
33481	16438	Itpr1	path:mmu04924	Renin secretion	NP_034715	Q8C7X9
33482	16438	Itpr1	path:mmu04924	Renin secretion	NP_034715	Q8C8N0
33483	16439	Itpr2	path:mmu04924	Renin secretion	NP_034716	Q9Z329
33484	16518	Kcnj2	path:mmu04924	Renin secretion	NP_032451	Q543W5
33485	18160	Npr1	path:mmu04924	Renin secretion	NP_032753	Q2TAY4
33486	18160	Npr1	path:mmu04924	Renin secretion	NP_032753	Q3UY30
33487	18575	Pde1c	path:mmu04924	Renin secretion	NP_001020739	Q64338
33488	18576	Pde3b	path:mmu04924	Renin secretion	NP_035185	Q3UQ25
33489	18576	Pde3b	path:mmu04924	Renin secretion	NP_035185	Q61409
33490	18795	Plcb1	path:mmu04924	Renin secretion	NP_001139302	Q9Z1B3
33491	18796	Plcb2	path:mmu04924	Renin secretion	NP_001277719	E9PYI3
33492	18796	Plcb2	path:mmu04924	Renin secretion	NP_001277719	Q3V3V2
33493	19055	Ppp3ca	path:mmu04924	Renin secretion	NP_001280551	P63328
33494	19059	Ppp3r2	path:mmu04924	Renin secretion	NP_001004025	Q63811
33495	19092	Prkg2	path:mmu04924	Renin secretion	NP_032952	Q8CAH8
33496	19217	Ptger2	path:mmu04924	Renin secretion	NP_032990	Q62053
33497	229927	Clca3b	path:mmu04924	Renin secretion	NP_631887	Q91ZF5
33498	234889	Gucy1a2	path:mmu04924	Renin secretion	NP_001028494	Q3TNN8
33499	234889	Gucy1a2	path:mmu04924	Renin secretion	NP_001028494	Q3UH83
33500	54611	Pde3a	path:mmu04924	Renin secretion	NP_061249	Q9Z0X4
33501	100043456	Hsd3b4	path:mmu04925	Aldosterone synthesis and secretion	NP_001257358	Q61767
33502	104111	Adcy3	path:mmu04925	Aldosterone synthesis and secretion	NP_001153008	Q80TY9
33503	109305	Orai1	path:mmu04925	Aldosterone synthesis and secretion	NP_780632	Q8BWG9
33504	110115	Cyp11b1	path:mmu04925	Aldosterone synthesis and secretion	NP_001028401	Q3UQH5
33505	11512	Adcy6	path:mmu04925	Aldosterone synthesis and secretion	NP_031431	Q01341
33506	11513	Adcy7	path:mmu04925	Aldosterone synthesis and secretion	NP_001032812	Q3U1P1
33507	11513	Adcy7	path:mmu04925	Aldosterone synthesis and secretion	NP_001032812	Q3UU15
33508	11608	Agtr1b	path:mmu04925	Aldosterone synthesis and secretion	NP_780295	Q32MF7
33509	11608	Agtr1b	path:mmu04925	Aldosterone synthesis and secretion	NP_780295	Q8BU69
33510	11908	Atf1	path:mmu04925	Aldosterone synthesis and secretion	NP_031523	Q9CWS2
33511	11909	Atf2	path:mmu04925	Aldosterone synthesis and secretion	NP_001020264	Q543G2
33512	11909	Atf2	path:mmu04925	Aldosterone synthesis and secretion	NP_001020264	Q640L6
33513	11909	Atf2	path:mmu04925	Aldosterone synthesis and secretion	NP_001020264	Q68FE3
33514	11911	Atf4	path:mmu04925	Aldosterone synthesis and secretion	NP_001274109	Q8CF69
33515	12288	Cacna1c	path:mmu04925	Aldosterone synthesis and secretion	NP_001153005	Q0PCR6
33516	12291	Cacna1g	path:mmu04925	Aldosterone synthesis and secretion	NP_001106284	Q27YN9
33517	12291	Cacna1g	path:mmu04925	Aldosterone synthesis and secretion	NP_001106284	Q9WUT2
33518	12292	Cacna1s	path:mmu04925	Aldosterone synthesis and secretion	NP_055008	Q3UPG8
33519	12322	Camk2a	path:mmu04925	Aldosterone synthesis and secretion	NP_001273738	P11798
33520	12323	Camk2b	path:mmu04925	Aldosterone synthesis and secretion	NP_001167524	Q8BL41
33521	12325	Camk2g	path:mmu04925	Aldosterone synthesis and secretion	NP_001034227	Q8BW40
33522	12325	Camk2g	path:mmu04925	Aldosterone synthesis and secretion	NP_001034227	Q923T9
33523	12912	Creb1	path:mmu04925	Aldosterone synthesis and secretion	NP_001032815	Q62347
33524	12915	Atf6b	path:mmu04925	Aldosterone synthesis and secretion	NP_059102	Q3UJ07
33525	13079	Cyp21a1	path:mmu04925	Aldosterone synthesis and secretion	NP_034125	Q3UJ92
33526	14672	Gna11	path:mmu04925	Aldosterone synthesis and secretion	NP_034431	Q3UPA1
33527	14682	Gnaq	path:mmu04925	Aldosterone synthesis and secretion	NP_032165	Q3UHH5
33528	15370	Nr4a1	path:mmu04925	Aldosterone synthesis and secretion	NP_034574	Q545Q1
33529	15492	Hsd3b1	path:mmu04925	Aldosterone synthesis and secretion	NP_001291729	Q3UI20
33530	15492	Hsd3b1	path:mmu04925	Aldosterone synthesis and secretion	NP_001291729	Q3UJ12
33531	56847	Aldh1a3	path:mmu00350	Tyrosine metabolism	NP_444310	Q9JHW9
33532	15495	Hsd3b4	path:mmu04925	Aldosterone synthesis and secretion	NP_001104806	Q61767
33533	15497	Hsd3b6	path:mmu04925	Aldosterone synthesis and secretion	NP_038849	Q7TPU0
33534	16438	Itpr1	path:mmu04925	Aldosterone synthesis and secretion	NP_034715	Q3UVA1
33535	16438	Itpr1	path:mmu04925	Aldosterone synthesis and secretion	NP_034715	Q8BQN0
33536	16438	Itpr1	path:mmu04925	Aldosterone synthesis and secretion	NP_034715	Q8C7X9
33537	16438	Itpr1	path:mmu04925	Aldosterone synthesis and secretion	NP_034715	Q8C8N0
33538	16439	Itpr2	path:mmu04925	Aldosterone synthesis and secretion	NP_034716	Q9Z329
33539	17200	Mc2r	path:mmu04925	Aldosterone synthesis and secretion	NP_001258645	Q64326
33540	18160	Npr1	path:mmu04925	Aldosterone synthesis and secretion	NP_032753	Q2TAY4
33541	18160	Npr1	path:mmu04925	Aldosterone synthesis and secretion	NP_032753	Q3UY30
